0.20476176862637555, -4.4982321678586115e-18, 0.9788118399922421
0.19490668561092098, 0.014809232994005134, 0.9807099828809203
0.1857475672755938, 0.028439915866586354, 0.9821858339625451
0.1770553987678387, 0.04116712942155037, 0.9833395411669109
0.16864031338155536, 0.053205329527922035, 0.9842406400938726
0.16034026537614945, 0.06472474477902855, 0.9849374125864017
0.1520670367064874, 0.07579658153881118, 0.9854595347219175
0.14376701611273432, 0.0864587297633167, 0.9858275372121407
0.13534259536540275, 0.0968063000497938, 0.986058275230438
0.12670183927447048, 0.10692298741913031, 0.9861613045976985
0.11775703690243938, 0.11688412098308494, 0.9861396364217235
0.10848703334948913, 0.1266947910145761, 0.98599137598906
0.09886380540747322, 0.13638438123803365, 0.9857105297878642
0.08880575484436237, 0.14604494410372082, 0.9852839246675366
0.07822318979449765, 0.1557775136825192, 0.9846900521530958
0.06701522403312427, 0.16569516433136883, 0.9838973890934922
0.05512651954426216, 0.17587501483228452, 0.9828677662842951
0.04243781915410694, 0.18646744215168068, 0.9815441531193861
0.02874230509602538, 0.19770564194387735, 0.9798399660359473
0.013772970546839498, 0.2098752690563637, 0.9776311557641946
-0.0028206962138866724, 0.2233316806258717, 0.9747384285549086
-0.0028206962138861637, 0.2233316806258702, 0.974738428554909
-0.002614842049435695, 0.22332240988894567, 0.9747411265779494
-0.0024171504737754614, 0.22333463058134304, 0.9747388369028303
-0.0022273101034642664, 0.22336277249230127, 0.9747328408103707
-0.002045040648085252, 0.22340214085933974, 0.9747242180577086
-0.0018700874846868149, 0.22344879092638306, 0.9747138762766935
-0.001702118091656564, 0.2234993438190457, 0.9747025936697092
-0.0015407249745995574, 0.2235508986425141, 0.9746910391927674
-0.0013855556505577723, 0.22360104361231453, 0.9746797697351799
-0.0012362949841824677, 0.22364778392933382, 0.9746692466258541
-0.001092660173727307, 0.22368947848521586, 0.9746598500547546
-0.0009543749548189356, 0.22372477981751537, 0.974651892761744
-0.0008211443404647797, 0.2237525735822918, 0.9746456338266093
-0.0006926970885514809, 0.2237719714569046, 0.9746412801441532
-0.0005687878125301336, 0.22378228061405808, 0.9746389933527159
-0.0004491939704115331, 0.22378297973400557, 0.9746388952869399
-0.00033375332121444204, 0.22377372251605027, 0.9746410671216508
-0.00022233981734738354, 0.22375430085075496, 0.9746455578392565
-0.00011481728297444968, 0.22372460585007517, 0.9746523931916549
-1.1063635797155821e-05, 0.2236846343289818, 0.9746615742106107
8.902966788192463e-05, 0.22363446421106953, 0.9746730828799705
8.902966788193494e-05, 0.2236344642110661, 0.9746730828799713
0.0003510244819658187, 0.2234466577042342, 0.9747160960724
0.0005869896911168406, 0.22319666411773614, 0.9747732580296903
0.0007956445462076816, 0.22289627852125826, 0.9748418415164225
0.0009760916709641312, 0.22255934105499198, 0.974918656583316
0.0011277817034954026, 0.22220074353589359, 0.9750002859899711
0.001250473680478453, 0.22183546252845354, 0.9750833112510753
0.0013441915152047556, 0.22147762780650712, 0.9751645263904819
0.0014091776368617681, 0.22113974792994048, 0.9752411117789642
0.0014458439815571327, 0.2208320077521334, 0.9753107883579175
0.0014547206492089054, 0.22056164211398366, 0.9753719525472403
0.0014364029016110886, 0.22033243816207174, 0.9754237814612995
0.001391497062568777, 0.22014439647193793, 0.975466303076601
0.001320565543957428, 0.21999354695426207, 0.9755004333187797
0.0012240713341772332, 0.21987196068610732, 0.9755279711794099
0.0011023219067828047, 0.21976797924537037, 0.9755515466569771
0.0009554122324954425, 0.2196666823789911, 0.9755745157803547
0.0007831661402528756, 0.21955061596500644, 0.9756007962687314
